Customers choice of chicken curry unavailable.  The catered quantity of chicken was 40% and approximately 20 customers did not receive their preferred choice.  2 complaints received for which service recovery was carried out.  Others settled for vegetarian option.  Suggest to increase the percentage to 50%.,Catering-Food
Beef garnish for  soup Beef PhoOnly 6 slices of beef provided for two flasks of Beef Pho soup.Crew offered one slice of beef and noodles in each soup bowl.As most of the customers were sleeping shortage was not experienced.Suggestion: To load more beef slices according to the measure of soup flasks provided,Catering-Food
"Mr Debruyn came into the galley after the breakfast service and wanted to give feedback on his meal.> HE stated that he had the scrambled eggs and they were the worst thing he has ever tasted, he said he didn't know what it was but they were of terrible quality and said that he felt they were powdered eggs.",Catering-Food
"Customer wants AVML removed from his profile During dinner service, Mr Dawjee informed me that he would like to have his AVML removed from his profile. He accepted his AVML for dinner, but he said that he does not want it to be automatically ordered for him in the future.Please remove AVML from his profile.",Catering-Food
VLML TOO DRY Mr. Pandya gave feed back regarding his VLML that it was too dry He told crew member Kelly that usually he gets pasta as VLML but it was rice with vegetables and the rice were too dry Mr. Pandya didn't complain about the food but suggested to put it as his feedback that Pasta is a better option,Catering-Food
"Mrs Regina informed the crew that she cannot take anything from the menu as she is allergic  to many different kinds of ingredients.She can't eat fish, pepper, eggs or anything spicy.Didn't eat anything on the flight.Pls approach customer and confirm the ingredients and offer alternative meal if available.",Catering-Food
Meal choiceWe were serving lunch for the return sector and the meal choices available was vegetarian( Alleppey vegetable curry) and Chicken curry (Nadan kozhi kari)Majority of the customers (70%) requested the chicken option.  We had to apologize for 40% of the customers that did not get their meal choice.,Catering-Food
Shortage of Chicken AdoboChicken Adobo was the popular meal choice on today's flight.Crew struggled to convince customers to take the Beef Stew however customers prefer the choice served with rice.We were loaded with 70% Beef Stew and 30% Chicken Adobo.We were short of approximately 60 chicken adobo meals.,Catering-Food
"Choice not available During the breakfast service the Sri Lankan chicken curry was the most popular choice,about 30 customers didn't receive they meal choice of preference.  Most of those customers declined to have the scramble eggs option from the menu and preferred to have just the tray without hot meal.",Catering-Food
" REFRESHMENT BOXES LOADED FOR RETURN SECTOR ONLY  As per Catering supervisor, refreshment boxes were only loaded for return sector on this flight. He stated that refreshment boxes were cancelled on EK075 and only loaded for EK076. Service Sequence stated ""Offer refreshment boxes approx. 1 hour before TOD"".",Catering-Food
 VJML Mr. Arumugam and his companion at 53AB had preordered AVML. Customers claimed that they ordered VJML. They said on previous flight BangaloreDubai they were served VJML and they also called Emirates call Venter at Bangalore to confirm that VJML is preordered for them.Contact email: srinithin@gmail.com,Catering-Food
"Shortage of meal choices;  Four main course option were presented in the F/C menu to the customers. Catering loaded 1 casserole of each option for 2 customer load in F/C cabin. Both F/C customers stated that they are vegetarian and choose to have the ""Vegetable Lasagne"" but only 1 casserole was available.",Catering-Food
GFML request.During Meal request Miss. Evans was clarifying if a gluten free meal was loaded for her.After checking the PIL I explained to her that no meal request is showing on the system and for that reason it wasn't loaded.She requested if this option can be added to her profile for her future flights.,Catering-Food
Cheese Platter UnavailableMr Riedel requested cheese platter after main meal service however due to customers who had not wanted main meals and opted for cheese this meant unavailable for him. He was visible annoyed at lack of desired dessert and questioned why there was not enough considering light load.,Catering-Food
"LIMITED SUPPLY OF BEVERAGES a selection of drinks became unavailable during the service.  list of beverages include:   white & red wine  beer   Orange & apple juice Would advise to cater more of this selection on future flights, especially the orange and apple juice and less of the other selected juices.",Catering-Food
Dissatisfied With Food In Lounge and On board  Mrs complaint about food in the lounge she had was not nice. She said sweet chicken was dry and sauce was lumpy. Pasta in pink sauce and sautéed vegetable were not appetising. The lemongrass chicken that were served on board was also dry and sauce was lumpy.,Catering-Food
"Discrepancy between cheese description in menu and availability.Menu describes First Class availability for Cricketers Old Cheddar, Olay Amsterdam, Garcia Manchego, Cropwell Bishop Stilton, Saint Germaine.Business Class cheese board provided with Belton Farm Red Fox, Gorgonzola Piccante and SaintPauline.",Catering-Food
CUSTOMER EXPERIENCE WAS SERIOUSLY AFFECTED BY CATERING RATIOOut of all 5 customers in F/C none of them could have their first choice for all meals.They wanted to try the Arabic Mezze and we didn't have a available for all.Ravioli was also a popular choice but unfortunately we didn't have for 3 customers.,Catering-Food
"There was a shortage of multiple cocktail condimentsThe following item stock was depleted before landing: Lime wedges, cucumbers slices, and mint leaves.The new drinks on the cocktail guide were very popular on this flight. There were many virgin and alcoholic beverages containing these drinks requested.",Catering-Food
 MEAL CHOICE NOT AVAILABLE   60% of the Mali curry and 40% of the chicken paella was catered for to days flight. Approximately 55 customers were denied their preferred meal which was the chicken paella as the choice was not available.  These customer were very disappointed as they experience this before.,Catering-Food
" CUSTOMER ORDERED GFML During the flight, Ms. Zamagni brought to my attention that she ordered the GFML for the trip and she did not receive it. Customer claimed that she had her GFML on the sector of BLQ to DXB and CEB.  Ms. Zamagni wanted to make sure that she would have her GFML on the onward sectors.",Catering-Food
"CHOICE UNAVAILABLEApproximately 20 customers did not get their choice of meal.Passengers meal percentage for dinner service, (first service) and chicken choice was the popular choice.Catering agent stated that it was  standard loading ordered by Dubai.      90% beef mushroom       10% chicken with rice.",Catering-Food
"ARABIC BREAD NOT AVAILABLEWhile still on ground, the galley operator in J/C Gabriela 420589 informed me that there was no Arabic bread provided on J/C catering today.Caterer was approached early and Arabic bread was requested however it was not brought until the time we had to close doors for departure.",Catering-Food
" Customer disliked the menu During the dinner service, Mrs. Gandhar approached the FG1 Andreea and mentioned being disappointed with the quality of the food served on the flight.  She claimed that the starter Achari Jhinga (prawns with marinated mango and pineapple) the souce was to strong to her tasty.",Catering-Food
"AVML loaded in both galleysThis made the special meal delivery process very challenging.Please consider loading AVML's in ML4 galley, in order to have all of the special meals together and not have to transfer meals from one galley to the other during service, as it slows down the special meal delivery.",Catering-Food
SPML very bad contentDuring my catering checks on ground I noticed that the SPML light bites options were very poor quality. The AVML consisted of one small round  sandwich and the GFML was one tiny green apple. There was no sweet treat for the SPML customers and looked bad to deliver this as a service.,Catering-Food
" Food in J/C being wasted during this sector  Most f the J/C customers have dinner at the Emirates lounge before the flight, therefore they refuse to have dinner on board, as they prefer to sleep, as it is a night flight; This results in a lot of waste of food, mainly appetisers, hot meals and desserts.",Catering-Food
 Most of the customers wanted to have the buttered chicken because it contained rice therefore chicken was more popular than the beef stew which had potatoes. The customers understood and agreed to have the beef stew but that was not their first option. Some of the customers wanted to have an extra meal,Catering-Food
 Mango mousse During lunch service Ms. Shutter received mango mousse desert on her tray and claimed to have thread inside it. Thread was approximately 1cm long. Customer stated that her desert had no plastic cover when served by crew Magdalena (s.414017). Desert was not consumed by customer (untouched).,Catering-Food
"Shortage of the crew meals the crew meals were loaded for one sector only though it is a long turnaround flight (departure 2140, arrival back to Dubai 0715) 4 hot meals and 2 salads were not enough for 8 crew for the duty longer than 10 hours); as the flight was full there were no passenger meals left.",Catering-Food
CUSTOMER FEDBACK ON AVML Ms Rekha Srinath stated that the her special meal  AVML did not taste well and had a foul odour coming from the food .Customer further added that the desert was not fresh and wanted me to document her feedback to the concerned department .Customer was not upset about the same .,Catering-Food
All lunch crew meals loaded were ravioli 13 meal one only one salmon hot meal.Majority of the crew didn't want to eat the meals as its not a healthy option and not up to their liking.Kindly consider that if the pasta meal has any problem and all the crew ate the same meal it will become a safety issue.,Catering-Food
"J/C light bites sushi shortage During the light bites service, we were short of 3 sushi. We were informed by the catering staff that 2 were extra which did not come with soy sauce, wasabi and ginger accompaniment so we were unable to serve these two sushi to the customers as it was not a complete dish.",Catering-Food
" Complaint about the food quality and presentation 5 customers complained about the food quality and presentation. They stated that the combination of food in the same plate is ""disgusting"". The plate contained chicken, cheese, vine leaves, labneh...  They suggested to replace it with a small sandwich.",Catering-Food
" Wrong percentage loading of Lamb with Rosemary Sauce Catering stated Lamb was loaded at 20%. However, while loading the ovens, crew realised that there was less Lamb than stated.Approximately 15 customers throughout the y/c cabins did not receive their preferred meal choice ss the Lamb option ran out.",Catering-Food
"RE: Main Meal Choice not available in First Class Three customers i.e. Mr. Al Budoor 1E, His Excellency Abdul Rahman Al Owais (UAE Minister of Health), and Miss Mai Kamdah 2K in First Class requested for Ravioli for the main course. However only one ravioli was loaded for six customers in first class.",Catering-Food
" Lamb rosemary During lunch device Mr. Archer did not get his preferred choice of main course Lamb with rosemary sauce. Totally two customers at 79H and 79K did not get their preferred main courser choice. Both customers took chicken, but Mr. Archer was upset and stated that this happens every flight.",Catering-Food
"LOADING PERCENTAGE There was only 2 boards for cheese loaded for 16 customers ,which was not enough. Cheese was requested by Customers at 7JK and 11B but we had to deny the request and offer alternatives .Customer seated at 9A requested for cheese as well and was slightly upset as we didn't have it .",Catering-Food
Catering  Please can you provide a VGML for this customers he forgot to pre order.If catering were unable to provide VGML would you please try to assist any anyway possible to ensure he gets a vex meal.Customer did not have the best experience with us please do what you can to make it better for him.,Catering-Food
"Customer seated at 09K has complained that the Roasted beef we have served today was her worse meal ever on board. Customer claimed the beef was very hard and had no taste at all. The beef appearance was ok, but we had no leftovers to try. No one else complained about the beef's tenderness or taste.",Catering-Food
"Customer FeedbackCustomer complained that there was no cheese& cracker, no dessert and vegetarian bread from his AVML.Customer stated that :"" the quality of the food is good but quantity is very low. It is just a half portion of a normal AVML I used to get.""No other customer who had AVML complained.",Catering-Food
 Light bite was not enough for customers  It' s ULR flight and breakfast was the first service.  Some customers were really tired and did not want to have breakfast and would like to be woken up for light bites in the middle of the flight. Choice unavailable for customers especially beef sandwiches.,Catering-Food
" VGML REQUEST  Customer claimed requesting VGML three month ahead of the date of travel, when the ticket was booked.  Mr Mcgruer could not support her statement with any documentation. (booking printed page did not mention any SPML requests).  Kindly provide an VGML for customer for further sectors.",Catering-Food
"SHORTAGE OF CHEESE PLATTER. Mr. Tolomei requested for Cheese Platter and Salad for his meal as his light option. There was only 1 cheese platter, 1 choice of desserts each and 1 fruit platter loaded for 4 customers. The only cheese platter was given away to a platinum customer who ordered the same.",Catering-Food
"Feedback regarding AVMLDuring lunch service,Miss Nunezgainza said the aroma coming from the AVML disturbed her.She mentioned the smell was overpowering from the meal being eaten by the customer in 49H.She commented that Emirates should consider the fact that the aircraft is an enclosed environment.",Catering-Food
"BEEF OPTION BECAME UNAVAILABLE MANY CUSTOMERS WERE DENIED BEEF OPTIONAs per catering, loading was 70% chicken and 30% beef.After counting meals inside oven racks and meals to load, we realised percentage was 80% chicken and 20% beef.This resulted I'm few customers being denied their choice of meal.",Catering-Food
 Insufficient number of crew meals  Number of crew working in FC: 3 (2FG1s + Purser) Number of crew meals loaded: 2 Flight is a Cat 4 with a flight time of 7:10 block time This can affect crew morale onboard and affect customer service. Other cabins had also reduction in the number of meals loaded.,Catering-Food
"SPML REQUEST (AVML) During the lunch service, Mrs Cijunaityte  asked cabin crew member for a vegetarian meal  Customer claimed that he did not know that he had to order for one as it was his first time travelling with Emirates Phone Number: +447935263864Email Address: donatasvitkunassten@gmail.com",Catering-Food
"Incorrect CanapesAs per the menu card, one the choices for the canapes today was supposed to be Smoked Salmon crepe parmentier with poached pear. This was not loaded, the canapes featured was Foie Gras on toast. The other two canapes, Sweet Potato tartlet and Hummus with Lamb Baharat were correct.",Catering-Food
"ARTICHOKE RAVIOLI Mr O'Mahony informed me that the main meal 'Artichoke Ravioli' was rather dry and salty. The filling is also too much. Another customer seated at Suite 1F, Mrs Charlton also informed me of the same feedback with regards to this main meal. Mr O""Mahony enjoyed his flight very much.",Catering-Food
Customer claims AVML was ordered but not loaded Mr and Mrs. Venkatakrishnan claims they ordered a AVML but it wasn't loaded and not on the PIL for to days flight. Mr and Mrs. Venkatakrishnan would like AVML for their onwards journey and added to their profile. Next sector is Chennai EK546 at 14.45,Catering-Food
"FEEDBACK ON GFML After dinner service Mrs. Ibellini came to aft galley and stated "" Emirates catering quality is going down, I had Glute free meal and it was so bad I couldn't finish, then I asked chicken and that was also so bad. You should go on Etihad and see how great their catering is doing""",Catering-Food
"RE:  Rail Road Lamb Curry Shortage.  please look at the meal choice percentages.  we ran short of the lamb curry, approximately 45 customer did not get their preferred meal.  Catering loaded approximated 80% AVML, and 20% Lamb Curry.  The customer profile was a mix of European and Indian Origin.",Catering-Food
"Limited catering We were catered one of each hot meal choice. We had 3 customers in F/C. Two of the customers were travelling together and wanted to have the same hot meal choice  ""Prawn machbous"". Due to the limited catering we were unable to meet the first meal choice for one of the customers.",Catering-Food
"CUSTOMER WOULD LIKE HAVE A NLML ""NONLACTOSE"" MEAL FOR HIS NEXT SECTORSCustomer had not ordered a special meal and stated he could not find the option for NLML when booking.Customer refused the meal from the menu as it contained cream.Please provide an NLML for this customer on his next bookings.",Catering-Food
" Shortage of chicken Paella   We ran short of chicken paella and were not able to deliver the first choice of meal for at least 30% of customers.  It appears that, because of the holiday season, the customer profile was very different, and most customers didn't like spicy meals (the Fish Curry).",Catering-Food
" Crew meal options for Flight deck and cabin crew  Despite the length of the flight duty period, only breakfast was provided for both flight deck and cabin crew. There was no option for lunch meal. For the breakfast option, there were only option with eggs for all crew and no meals without eggs.",Catering-Food
"SPECIAL MEAL TO BE ORDERED Mr. Orr would like to order a Strict Vegetarian meal (VGML) for his future flights Next flight is on the 20th January 2018 Mr. Orr does not like pasta, but he was informed that we can not guarantee ''pasta free meal'' Contact details: frazorr1404@gmail.com; 0499630305",Catering-Food
Customer found the fork from the cutlery pack on the meal tray stained with old food stainCustomer informed crew member about the fork being not cleaned properly and requested for a new cutlery pack instead.Customer informed me that she is fine and she appreciated our quick response and action.,Catering-Food
customers preferenceWe were only catered 07 butter chicken with rice out of 42 customers for light bites.50% of the customers wanted butter chicken with rice of which we didn't have.Some of them ended up ordering other choices.Most of the customers returned the risotto saying that it taste bad.,Catering-Food
"SPML REQUEST (AVML) During the lunch service, Mr Vitkunas  asked cabin crew member for a vegetarian meal  Customer claimed that he did not know that he had to order for one as it was his first time travelling with Emirates Phone Number: +447935263864Email Address: donatasvitkunassten@gmail.com",Catering-Food
Mrs Nada Khalid FOREIGN OBJECT FOUND IN CONDIMENT TRAY Mosquito found in Condiment Tray. Customer handed the item to the Cabin Crew. Mosquito was not in the food. Catering was SIN to MEL Sector. Catering from SIN. Customer was upset and complained. Customer requested crew to take the Mosquito.,Catering-Food
"LIGHT BITES  INCORRECT AMOUNT OF PASTRIES Light Bites Service  the menu stated Selection of pastries: New York cheesecake, fruit tart, chocolate brownie and lemon meringue tart.  The selection of pastries option was presented on the dessert plate. Lemon meringue tart was missing on all plates.",Catering-Food
"Customer requested to cancel CHML permanently. Customer requested to cancel CHML on all onwards flight. Customer's parent claimed that he cancelled the requested a few times and also amended the booking on ""manage booking option"" on the website prior to the trip. The CHML request still remain.",Catering-Food
Choice percentage There is only one cold plate from breakfast selection and two roasted chicken with thyme from dinner selection catered for customer with a total load of eight in FCL. Three customer requested for cold plate and three customers requested for roasted chicken during the service.,Catering-Food
"Under catering I was informed by the catering officer that we are short of three trays and meals for the return sector. The catering load for the return sector is (211). As the trays and meals could not reach the aircraft on time, the decision was made not to delay the flight waiting for them.",Catering-Food
Cancellation of CHMLMrs. Hussein asked for regular meal from the menu for her son after take off.She said he son is above 12 years old as he can have adult meal.She tried to cancel from DXB airport with ground check in staff.He still received CHML from DXBSIN.CHMLWL appeared on today's sector.,Catering-Food
"No fruits and/or chocolates were loaded for social areaOn todays flight no fruit baskets and chocolates were loaded in order to be offered to our customers in between the services, with the exception of 2 red snack boxes and two fruit baskets which were consumed in a very short amount of time.",Catering-Food
 Shortage of  Hyderabadi Chicken Biryani  The Hyderabadi Chicken Biryani was very popular choice on this sector and as it was part of the HNML it had more demand than the other choices. We were catered of 14 total Chicken Biryani plus 2 for the HNML We were short of 6 Chicken Biryani in total.,Catering-Food
 Almonds more than other nuts in the mix nuts pack I noticed that recently the mixed nuts pack used in J class has been loaded with many more almonds than other types of nuts During service I have observed that many customers dislike the almonds and most of the bowls are left over with almonds,Catering-Food
"Mrs Sarah asked me during the service if she could return her SPML VG as it was the same that she received on the previous sector. Furthermore it included Broccoli which she does not eat. She asked if she could have a CHIX meal instead, as she only requests VGML due to not eating any red meat",Catering-Food
Mr Kubiak was traveling with his family and he preordered GFML for his daughter. He informed me that the GFML was tasteless compared to what they received from the previous flight.His daughter said that she doesn't like the sauce and that she preferred rice with the chicken instead of potato.,Catering-Food
Bread on customer trays not wrapped. It was found that the bread rolls on customer meal trays were not wrapped in any plastic. Bread rolls were placed bare on customer meal trays. The hygiene and presentation of the bare bread placed on customer trays is questionable without it being wrapped.,Catering-Food
Selection of cut fruits not loaded in enough quantityWe run out of the selection of freshly cut fruits as a dessert choice due to the popularity of this choice.4 customers were declined this dessert due to shortage.Kindly consider loading 4 to 5 extra fruits to accommodate customers requests.,Catering-Food
"NEGATIVE FEEDBACK ON J/C SALADWhen Mrs. Wycherley saw the salad on the meal tray, she asked crew to take salad away from her and her husband's tray and mentioned that the vegetable looked awful.She mentioned that the quality of the salad from MANDXB was excellent compared to the one from DXB",Catering-Food
"CHML REQUESTMiss Bradley would like to request a CHML for the following flight: EK163 17 JANUARY 2018 DXBDUBRequest was made while booking the flight however, booking was done within 24 hours of departure.Customer email: lindawalsh15@gmail.comCustomer mobile: +61434631700Customer PNR: MRLVBW",Catering-Food
VGML NOT PROVIDED. Customer was on the VGML waitlist and the VGML was not provided on the flight. Information on the KIS shows VGML request on his profile. Customer claimed that the similar incident happen before on his previous flight. He appeared frustrated and denied to have normal meal.,Catering-Food
"Starter shortage.  Smoked salmon was much more popular then roasted duck starter. 8 customers out of 39 did not get their preferred choice which was salmon.  Catering: smoked salmon loaded 20                   roasted duck loaded 19    for full catering load of 42, included 3 special meals.",Catering-Food
 SPECIAL MEAL REQUEST  Customer has a certain allergy and cannot distinguish which SPML suits her best. Please ensure following SPML requests are provided as stated below:1) EK052 MUCDXB departure 03.02.2018 @ 21:30PM provide BLML.2) EK703 DXBMRU departure 04.02.2018 @ 10:15AM provide GFML.,Catering-Food
"Dislike of Business Class Main Course Ms Bruijnes requested to change her main course   Salmon  as she said it smelt very ""fishy"" and she was put off by the smell.She then selected the Beef, however upon receiving it, she also declined eating it as she felt it was too tough to cut and chew.",Catering-Food
"MEAL CHOICES . Many customers today wished to have the chicken option but due to the meal loading percentage we were unable to provide the customers choice ,however Customers seated at 49E,46K 45E,50DJFG,40A ,,35DE , 33AB in particular were very upset that they did not receive the choice .",Catering-Food
"Feedback on food quality; Mr. Worth placed an order for ""braised beef brisket"" for the main meal.  Mr. Worth stated that the beef was inedible, hard, and tasteless and returned the meal.   Mr. Worth stated that lately, he has found the food quality to be poor in general on Emirates flight.",Catering-Food
CATERING FROM DUBAI LOADED 4 INCORRECT GREEN SEAL MEALS Menu for GVA states green is prawns the incorrect 4 meals was labelled DXBIND which was paleek paneer We were catered exactly the amount of meals for exactly the amount of customers so having 4 less prawns impacted on customer service,Catering-Food
Broken Mango Pickle Jar In the meal TrayCustomer showed the G1 crew member Ahmad SN 426667 that the small Mango Pickle Preserve Jar in his meal tray was broken from the bottom.Customer stated he found the Jar broken on his tray.Broken piece of glass from the jar was not been able to found.,Catering-Food
Cancellation of CHMLSyed's mother asked me to cancel her son.s CHML since he is above 12 years old.She would like to order the regular meal from the menu for him.She mentioned she spoke with the DXB airport staff to cancel this CHML.He still got CHML from DXBSIN.CHMLWL displayed on SINMEL.,Catering-Food
Wrong percentage for meal choiceThe carting menu stated 40% Gobi Tadka (Vegetarian option) and 60% Chicken curry which was not true The loading for the meal choice was 80% Vegetarian and 20% chicken curry Customers complained as they were requesting the chicken however it was not available,Catering-Food
"Customer VJML was waitlisted and thus it was not available Mr Patel was inadmissible customer for the flight from Dubai to Orlando.On the final passenger information list, it was indicated that his VJML meal was waitlisted and not loaded in business class.Customer was notified about this.",Catering-Food
"Cabin crew ran out of:Soup options.Salmon option.Beef option.And the chicken option.Several customers were denied one or more choices due to the poor loading structure. Only 43 meals were loaded for 42 customers, giving little or no room for manoeuvre. Several customers were very unhappy.",Catering-Food
"Suggestion of loading more smoked duck appetiserDuring dinner service, 13 smoked duck appetisers were ordered and consumed.Total load of customers were 38 with 3 CHML and 1 LCML.11 Mediterranean seafood salad ordered.10 Potato and onion soup ordered. (total loading for soup were 3 flasks)",Catering-Food
"Different CHML content While I was checking the hot meals temperature I observed that CHML hot meals content was different from another One of them was chicken nuggets with vegetables and the other was chicken breast with vegetables Stickers were different in colour, black respective blue",Catering-Food
"(SFML Request)Ms. Hsu, 50E would like to have SFML for her SPML due to her religion. (NonBeef)She would like to have nonBeef choice otherwise her SPML request applied. please kindly offer her non beef meal if available. She is so polite and it is due to her religious reason. Many thanks. ",Catering-Food
Shortage Of Chicken Choice Meal For Lunch ServiceDuring lunch service most of the customers preferred Chicken choice from the lunch menu.Lamb was provided 40% which was not popular .Some customers were upset as they didn't get chicken choice specifically  last two rows of Y class cabin..,Catering-Food
"Mr. Rees and his wife ordered chicken meal option ( Chicken Cacciatore with sauteeed green beans and cream potatoes with tarragon) After having tried it, they told it was not tasting good and asked for another meal optionAs no more lamb option was left, customers were offered cup noodles",Catering-Food
"Meal appreciation  AVML While conversing with Mrs Magesh during meals service, she stated to me that she was very pleased with the AVML meal that she had been served on the flight. The customer further stated that the AVML meal that she had received on her SIN sectors was also delicious.",Catering-Food
 VGML REQUEST  During boarding customer asked for Vegetarian Menu. Customer clamped when she booked the ticket using rumbo.com website she booked the VGML but when she did online checkin she could not find the option to request it. Customer had a connecting flight to BKK on the next day.,Catering-Food
     CUSTOMER WAS NOT HAPPY WITH THE DECLINE IN THE FOOD COMPARED TO 2 YEARS AGO He asked why did the eggs contained mashed potatoes? He informed me he had already written to the CEO of emirates why Emirates have cost cut on service items. Mr Varma informed me he has not received a reply,Catering-Food
There was no breakfast crew meals loaded for this sector at all.We leave our homes at 18:30 The night before and we get dinner items provided for DXBBLR which are not even enough for all crew for the first sector. We finish duty in Dubai the next morning at 0730. It's a Long night duty.,Catering-Food
"Stained forkMrs Bell approached GR2 Mitchelle, 455346 and stated the cutlery pack fork was stained.Upon checking the cutlery, food residue was visible on the back side of the fork.Cutlery pack was on AVML tray.Customer contact details:Email: bethbell1804@gmail.comPhone: 07885561473 (UK)",Catering-Food
"SHORTAGE OF CHICKEN we were short of about 20 chicken meals had to offer either fish or cup noodles or crew beef mealscatered 60%chicken and 40% fishsuggest for future to load 70% chicken and 30% fish.customers 34E, 35B&D refused to eat anything no further action necessary for customers",Catering-Food
One of the soups in F/C smelled and tasted not right  Egg Drop Soup had strange unpleasant smell and unusual taste F/C crew (Thai nationality) tasted it and informed me that it is not how usually this soup tastes and smells None of the customers requested Egg Drop Soup during the flight,Catering-Food
Choice unavailable During the meal service it was observed that 70% of the customers preferred to have grilled chicken choice from the menu and they where unsatisfied about the lamb choice. And I had the same observations as I do this flight often that they prefer chicken then the lamb.,Catering-Food
 AVML LIGHT BITES WRAP Customer claimed that the Asian vegetable wrap served during light bite service contains chicken.Insisted that he will be writing a complain.Placed one of the wraps inside product audit container with seal number A008994064.Service recovery report done separately.,Catering-Food
" we had shortage of chicken hot meal choice  we had shortage of "" Nadan kozhi Kari"" meal for the service. Most of the customers requested for this meal. We were catered 60% of ""Nadan kozhi Kari"" and 40% vegetarian meal choice. The AVML  SPML requested customers where only 10 as per PIL.",Catering-Food
"MR PERI AND FAMILY OF 5 UNHAPPY WITH AVML LIGHT BITE SANDWICH AND HOT MEAL FROM BREAKFASTMr Peri notified the supervisor that the Light Bite option for the AVML was unsatisfactory and that 'The sandwich should not be served cold'AVML 'breakfast was not nice, the veg patty was too hard'",Catering-Food
"CHANGE OF SPML  FPML TO VGML During boarding, Mr. Lindley approached me and asked about his VGML The information on KIS was noted as FPML; customer claimed that he requested his travel agent twice and even phoned EK to request the VGML Please correct meal type for all remaining sectors",Catering-Food
"BREAKFAST KOSHER MEAL INSTEAD OF LUNCHUpon opening Kosher meals to customers seated by 84E and 84D (husband and wife) it was seen that they were Breakfast meals not Lunch meals.Upon delivering, customers approached crew also stating that those were the Breakfast Kosher meals not Lunch.",Catering-Food
" Kindly note that chicken was loaded 40 % against lamb sausage by mistake , instead of the opposite  On this sector we needed approximately 70 percent chicken  One complaint  Couple of customers commented that they would prefer proper meat on this long flight rather then just a sausage",Catering-Food
" Feedback on the Coconut Braised Beef choice   Beef was popular on this sector, after delivering main course 2 customers gave negative feedback about the coconut braised beef.  Customer in 7J and 9K informed me during meal appreciation that the beef is not eatable and its chewy / Hard.",Catering-Food
"PORT WINE POPULARITY Port wine was very popular in both the FC and JC cabins.Halfway into the flight, all the port wine had been consumed.Suggestion would be to load an additional bottle of port wine in both the FC and JC cabins for the return sector, as this flight is return catered.",Catering-Food
"F/C canapesInflight, F/C crew member Gulser Kokpinar staff number 412029 realised that there was a discrepancy with the canapes.It stated smoked salmon crepe parmatier with poached pear as one of the components of the canapes on the menu.We were catered foie gras on dry bread instead.",Catering-Food
"Customers feedback for J/ Class catering During the main course service customers commented that the beef was row and not well done cocked  and some of the customers has the blood in the beef fillet.During the C,F,D service customers commented that the fruits were not fresh and slimy.",Catering-Food
" Positive feedback for VGML  During BF service, customer was served VGML breakfast per request, customer's facial expression appeared to be disgusted when he first saw the hot meal. However, during meal tray clearance, customer provided the feedback that the food was really delicious.",Catering-Food
Vegetarian choice unavailable.  On this sector catered percentage for masala dosa was 40% with masala scrambled eggs being 60%.  Approximately 10 customers did not receive their choice as we run out.  However no complaints were received as they could enjoy the scrambled eggs instead.,Catering-Food
Today we had 2 customers in first class. The other customer had a AVML meal ordered so there was onlu one of each choice available. Customer wanted to have the Ravioli however when we went to serve it we noticed that this menu option was not loaded and we had 2 sea bass instead of 1.,Catering-Food
"SALMON CIABATTA is presented under hot snacks menu. The catering staff informed that the Salmon Ciabatta not to be heated.  On the Light bites menu presented one choice of cold snacks and three hot snacks choices included the Salmon Ciabatta with lettuce, tomato and lemon mayonnaise.",Catering-Food
Mrs Dewan asked for the non veg meal (mutton)There was no mutton left in the cart being served at this time Mrs Dewan was very unhappy about thisShe raised her voice and was very rude to the crewMrs Dewan said we should not be offering a choice if we do not have all choices available,Catering-Food
Maggots found in the soup flask. Crew member found maggots in the lid of soup flask. Almost all customers and crew members in JC consumed the soup. Crew member only noticed the maggots after the service and before having their meals. None of the customer was made aware of the issues.,Catering-Food
"Customer requested to cancel HNML. 82A and 82B , Mr and Mrs Sur claimed that they had not ordered SPML HNML. Upon investigation the customer had not ordered it by themselves but through the travel agents. During meal service we offered the tray however they did not want the hot meal.",Catering-Food
"Customer not happy with the meal During the service Mr. Kumaraswamy said to the crew that he was not happy with the food that we were serving, specially the chicken.The crew offer an alternative, but Mr. Kumaraswamy asked  for an other chicken, which was delivered to him immediately.",Catering-Food
" HNML cancellation request  Customer claimed when taking the meal orders after take off that, ""he had never requested for SPML (HNML)"". Customer was informed ,HNML is prepared with anything but Beef. Customer stated that, ""he does eat Beef "" Customer asked to cancel the HNML request.",Catering-Food
SHORTAGE OF EXPRESSO PODSA lot of customers ordered expressos both for breakfast and after the lunch service.Crew had to offer alternative hot beverage choices as we've finished all the expressos catered for our sector.Suggest to increase the amount of expresso pods for this flight.,Catering-Food
MAIN COURSE DESRT Main course desert Is very messy and with the plastic lids that are often disloged a lot of the trays were messy. Desert looks mainly cream based and does not sit well with lids and trays that are not stable and or prone to a lot of movement when being distributed.,Catering-Food
"Customer complained that the food served on board is bland After the Lunch Service customer complained to one of the cabin crew members that the food on board was bland. Customer said that the beef option that she had for the main course lacked of flavour, salt and other condiments.",Catering-Food
 Customer didn't like choice of fish  The presentation of meal choice was like Beef with rice   50% and Fish  50%  the customer on today flight preferred the Beef more then Fish option  . Their were some customers couldn't got the choice of Beef and some of them refused to eat Fish.,Catering-Food
