description,subcategory
"Service on ground Delay of 1 hour on ground due to bad weather, the crew were instructed to do a round of drinks in Y/Class",YC Prod / Service
"Service on ground Delay of 1 hour on ground due to bad weather, the crew were instructed to do a round of drinks in F/Class - Customer 2A and 3A, were really hungry and requested that they be served Caviar - Customer in 1K, only requested nuts and D.P.",FC Prod / Service
*FAK at L5 was found opened and unsealed *No information recorded from the previous sector,EquipmentFault
"Customer complained during boarding that they were boarded along with the Economy class customers in a crowded bus. He also claimed that once the doors of the bus were open, everyone was rushing and that there was no one to guide the passengers.", Outstation
-He raised his concern about his connecting flight to CCU due to the delay from FRA caused by weather., Outstation
***Customer dissatisfied with service flow - expected drink service before main course***,Economy Class
"***Customer complained about dirty cutlery*** -During the main meal service , Ms Shah complained about her spoon being dirty.",Loading
"***. Customer refused putting seat belt *** As the captain switched on seat belt sign. Crew Alison staff no 444950 was securing the cabin. Mr Hassan child was a sleep and argued with crew that he will not wake up his child to put the seat belt and challenged the crew stating ""I will not, what are you going to do about it?"" Crew advised me of his behaviour and I went to speak to him.",Passenger Behaviour
"***Customer complained about quality of his HNML*** -After main meal service , Mr Shukla approached me in the aft galley and complained about a quality of his HNML main course. -He further stated that a sweet ( mango) was mixed with savoury and that it's not up to his taste.",Food
Service of Hot Beverages in Y and J Class -Y class concluded their final meal distribution approximately 30 minutes prior to top of descent and served hot beverages however from that time onwards to decent they were unable to offer hot beverages due to turbulence. -J Class had to hault the service of hot beverages in the middle of their final meal distribution due to turbulence.,YC Prod / Service
"*Customer was very happy to see the same set of crew from her DXB/GVA flight, when boarding the aircraft. *Customer expressed she was impressed with the crew service delivery skills. *Mrs. Pronk also complimented the new F/C cabin layout and the enhanced suite comfort.",Compliments
Customer claimed that she has tried to cancel the LFML from her profile on previous occasions. LFML was indicated on the PIL and was catered. Customer requested for a meal from the regular menu.,Transactions
- Mr. Fadel informed me that he forgot his phone at the gate. - I escorted Mr. Fadel to the gate but the phone was not there. - After takeoff Mr. Fadel found his phone on board with him., Dubai
"- After take off Mr AlSayed daughter who was travelling in J/C along with her mother and sister came to see her father in 1F. - I was distributing menus and wine lists when I saw his daughter and informed Mr AlSayed that in a few moments time his daughter would need to go back to the J/C cabin as they would be serving meals in that cabin shortly and as we would begin service in first class also however he would be more then welcome to visit his family in J/C. - Mr AlSayed then stated his daughter would go back to her seat in 5 minutes - I returned after 10minutes to take Mr AlSayed meal order to find that his daughter was still in the suite however asleep next to him. - Seat belt sign had been switched on. - I took Mr AlSayed order for his meal and informed for safety precautions his daughter needs to go back to her seat as only one person can occupy the seat with a seat belt at a time - Mr AlSayed then stated "" I know what I am doing, don't tell me what the fuck I need to do and talk to me in this way"" - I apologised if I had seemed rude in my instructions but this is in regards to safety of himself and his daughter which is of the highest priority and also mine and his responsibility also stated I was lenient with the time frame of his daughters visit as he had said 5 minutes and it was now 10 minutes after the time he had mentioned and also not allowed by our procedures. - Mr AlSayed daughter then went to her sea. - Mr AlSayed daughter cross cabins ignored crew instruction",Disruptive/ Non
*** WIFI CONNECTIVITY *** - WIFI connectivity was not of a high strength throughout journey from DXB-BEY - Customers were able to connect for a small period of time approximately 2 minutes and then would need to re connect.,Systems (non
"*** Did Not Like The food *** - Mrs Hanna declined the meal that has been offered to her , and complained that the meal smells bad . ( chicken ) .",Business Class
- Mrs Al assem requested for the Arabic dessert Muhallabia and walnut Katayef - Just from looking and not trying she requested for it to be removed and that it was inedible.,Food
"- After take off Mr AlSayed daughter who was travelling in J/C along with her mother and sister came to see her father in 1F. - I was distributing menus and wine lists when I saw his daughter and informed Mr AlSayed that in a few moments time his daughter would need to go back to the J/C cabin as they would be serving meals in that cabin shortly and as we would begin service in first class also however he would be more then welcome to visit his family in J/C. - Mr AlSayed then stated his daughter would go back to her seat in 5 minutes - I returned after 10minutes to take Mr AlSayed meal order to find that his daughter was still in the suite however asleep next to him. - Seat belt sign had been switched on. - I took Mr AlSayed order for his meal and informed for safety precautions his daughter needs to go back to her seat as only one person can occupy the seat with a seat belt at a time - Mr AlSayed then stated "" I know what I am doing, don't tell me what the fuck I need to do and talk to me in this way"" - I apologised if I had seemed rude in my instructions but this is in regards to safety of himself and his daughter which is of the highest priority and also mine and his responsibility also stated I was lenient with the time frame of his daughters visit as he had said 5 minutes and it was now 10 minutes after the time he had mentioned and also not allowed by our procedures. - Mr AlSayed daughter then went to her sea. - Mr AlSayed daughter cross cabins ignored crew instruction",First Class
"- Mrs Al Kassem stated that on her past 3 flights and now 4th including this sector WIFI was inoperative with a steady connection and is a disappointment. - Mrs Al Kassem then said ""Fuck em"" in regards to the producers of our WiFi network",First Class
*** Salmon hot meals smells bad *** - Customer complained that salmon smells bad and taste bad . - Customer declined food and hot meals .,Business Class
8 Survey forms distributed in F/C 10 survey forms distributed in J/C 12 survey forms distributed in Y/C,
-SPML request NLML Connecting flight to Hong Kong,Food
kindly cancel CHML for standard meal,Food
*** Request to change to AVML *** Ms Hewabowala asked that in future she be given an AVML instead.,Food
**Customer's Hasindu Kusalm 21st Birthday Surprise** - Y class team informed me that it was customer Hindu Kusalm 21st birthday.,Compliments
"-Customer complained that there was cheese in the sandwich for the express snack during the service. -Customer said to the crew to Italian: ""why the fucking hell, do you always offer cheese, I cannot eat anything from this shitty food, if I eat I will go straight to the hospital""",Economy Class
Requested for VGML and not provided on that flight,Food
Requested for VGML and not provided on that flight,Food
"* 3 customer suggested that we should have the famous Hyderabad Biriany in the menu which is famous everywhere,",Food
"-I am writing to inform you on the performance of Mohab during today's flight from BRU-DXB. -As we were half the load, I offered to crew members in economy the opportunity to work in the galley to develop their galley and service skills. -Mohab was the first to volunteer and he exceeded my expectations during the flight. -Mohab was well organised, professional and efficient as the galley operator. -Even though this was his first flight with the service changes, Mohab was up to date with the set up and execution of the service. -Mohab was always seen managing the toilets during the flight and was still present for his rounds of We-care when called upon. -Mohab colleagues was also very proud of his performance in not only the galley, but the flight a well. -it has been a pleasure working with Mohab on todays flight.",Compliments
"- Mrs Ashton stated that this is her first time travelling with EK and it has been an amazing experience, that crew have been so kind and friendly and she has enjoyed each sector with us.",Compliments
* Customer had chabged seats and did not get his AVML during the special meal distribution. - Customer asked one of the crew about his AVML that he did not receive it. - Crew asked customer for his name . - Customer had changed his seat to 20 D .,Economy Class
"- During boarding, Mr Mani asked the crew if there is any other seat with a closer TV screen to the seat unlike the one he has on the bulkhead - Customer declined all the seats because he wanted seat with closer TV to the seat and it has to be by the window - Customer was stating that the Emirates ticketing, booking and check in counter are doing a very bad job for giving him the wrong seat all the time - He claimed that he already requested for a window seat that is far from the toilet and with closer TV and yet he was getting the wrong seat - Customer complained of the same thing to the Purser - Customer pressed call bells many times after take off and during service and all calls and requests were attended to quickly - No further complaints from Mr Mani",Business Class
"- Baggage issue - - Mr Gallagher was not happy and he wanted to complaint about the fact that his only baggage, which was a small cabin bag, was taken by the ground stuff and place it in cargo. - The customers told us that he gentleman seating next to him had the same bag but he was allowed to take it on board.", Outstation
"- During lunch service, Mrs Leila called because her son was bleeding from a cut - The boy was playing with her water glass while she was eating her food - The glass broke and cut the boy's finger - The boy did not cry, was smiling and appear well throughout the flight MIRF : 419383",Passenger
"Lack of Ramadan boxes 30% of boxes were loaded in YC. Approximately 70% of customers were fasting. In JC, no boxes were available and had to be taken from YC In FC, full loading of boxes for customers available.",Food
"** FEEDBACK ON QUALITY INSPECTOR** - before boarding purser made a PA to have jackets on. -when i heard this PA i checked the temperature in the cabin which showed 30 degrees on the CACP. -i made a PA for all cabin stating ""can we have jackets off in economy as the temperature is 30 degrees"" about 10-20 seconds later a PA was made that customers were boarding. -as the cabin was 30 degrees we as a team had jackets off in economy. -during boarding Mohammad pulled me aside and demanded I wear my jacket in front of customers. -he claimed that i confused the other cabin crew with my PA. Mohammad claimed to me that i said jackets off in economy and that i confused the team. -cabin crew member Kate #427737 who was a witness to my PA and also conformation that the cabin temperature was 30 degrees on the CACP-when boarding was over and pre departure were complete i noticed two call bells in the cabin as i was in the aft galley i was getting a liner for the silver tray to attend the call bells, at this point i noticed Mohammed resetting the 2 call bells in the cabin from L5 CACP. i asked what were the call bells with a reply i got them on the way down , a few seconds later Mohammed told me the seat number and i attended the call bell",Complaints
"-On today's flight FG1 Belen Benavent (s422559) was pulled out from airport standby, we were informed that she will be joining crew at the aircraft. -Belen arrived 15minutes before STD.",Security Search
- No magazines loaded in FC/JC - During ground checks it was noticed that we only have empty black magazines,Loading
"Prior to boarding, I made a PA ALL for the crew to wear their jackets for boarding and explained to them that the APU is on, therefore the cabin temperature will be cooling down shortly. I noted that R5 service door was open previously, so it was warm in Y/Cl. Dean made a PA that ""if's extremely hot in the cabin"" and proceeded to be in the cabin without putting his jacket on. Since boarding has commenced, I called CSV Riela to ensure that the wearing of jackets for boarding is enforced in her cabin.",Complaints
"Posnet group leader Martyna was welcomed on board by myself before take off. I offered her any assistance she may require throughout the flight and her group were mentioned in the PA as directed. During the flight, several of her group were seen helping themselves to the minerals container in the mid galley whilst the crew were in the cabin conducting the service! At one point I had to delay alcohol to two Gentleman in the group who were requesting Vodka whilst they still had two bottles of Vodka each on their tray table and were becoming increasingly loud and standing in the aisles when the seat belt signs were illuminated.",Ground to Pur Msgs
"Posnet group leader Martyna was welcomed on board by myself before take off. I offered her any assistance she may require throughout the flight and her group were mentioned in the PA as directed. During the flight, several of her group were seen helping themselves to the minerals container in the mid galley whilst the crew were in the cabin conducting the service! At one point I had to delay alcohol to two Gentleman in the group who were requesting Vodka whilst they still had two bottles of Vodka each on their tray table and were becoming increasingly loud and standing in the aisles when the seat belt signs were illuminated.",Ground to Pur Msgs
"**J/C WiFi not working for MOD** - Shortly after take off, both KIS and MOD was not connecting to WiFi.",JC Prod / Service
"No Iftar boxes available to customer During disembarking, customer complained that he did not received an iftar box inflight. Customer requested my name and a reference for complaining.",Economy Class
"** INOP IFE - After take off, customer claimed that his IFE is not working properly.",Business Class
"- YC customer Left Laptop in Customs - During disembarkation, customer informed that he believes that he left his laptop by the screening area of customs in Dubai - He described it as HP matte black laptop", Dubai
"- No Ramadan Stickers in all Cabin - During catering checks, it was noticed that the Ramadan stickers were not loaded",Loading
-As we had a huge amount of children on the flight there was a large number of mistaken call bells,Economy Class
- Shortage of 9 Iftar Boxes in YC - 76 Iftar boxes loaded in YC - More than 40% of customers were fasting,Food
"-While disembarking customer walked towards Isfarina Ismail and stated that ""todays flight was her worst flight ever"" -Even before I or Isfarina could ask her reason , she decided to walk away to the terminal.",Economy Class
-Just as we were starting the service customer complained that he has a shoulder pain and he has difficulty in breathing,Passenger
- SPML change - - Ms Magdalena would like to change her SPML from NLML into GFML.,Food
-Customer would like to remove LFML from her profile,Food
-Customer IFE was INOP on the whole flight,Economy Class
Shortage of Cheese Dessert -5 customer was declined cheese board due to shortage. -6 cheese board was loaded and 6 of each dessert choices -Popular dessert choice,Food
Customer complained that her hot meal was 'lukewarm' - During the Lunch Service after take off customer complained to one of the cabin crew members that her and her husband's hot meal were not warm enough. - Upon investigation I realised that customer was served from a meal cart that was prepared in the Front galley.,Economy Class
- Item number 2152 was missing from drawer number 7 DF cart number 173.,Duty Free Items
DF item missing - Upon counting the DF items from DF517 cabin crew member Vasilieos Vivropoulos #452124 verified that the item 2105 from drawer 05. - Item name Michael Kors watch set 2105-05. - Cabin crew witness Mayu Fukumoto.,Duty Free Items
"IFE Zonal Reset: -A Zonal IFE reset was completed in Y/C (Zone 3), due to several seats that stopped working from row 25 to row 29. It was totally blank screens & some screens had a message with ICE NOT AVAILABLE ON THEM. -NB: All the affected IFE screens worked as normal after the reset was completed.",Economy Class
"* Kindly note that ""Mr. Markos Symeonides"", a platinum skyward customer seated in 2F (EK-190631770), ordered a double caviar portion after take off, as part of his ""Lunch"" service, which was served to him immediately even with a full f/c cabin (8 customers) and only 8 caviar cans loaded for this flight. * Later during the flight, customer asked for another double portion of caviar, while non of the other f/c customers had placed any meal order yet, and when FG1 ""Yukiko Yamazaki""#401129 explained to him that other customers did not eat yet and that we have to wait for their orders before knowing if there is more caviar available, customer did not like the idea that he cannot eat as many caviar as he wants, stating that we need to order more as he paid money to have what he wants. * FG1 ""Yukiko"" offered customer all other menu options, however, he decided to wait for caviar stating that he doesn't eat any of the hot meals options (after he visually checked all the hot meals). * After taking all f/c customers orders, ""Mr. Markos"" was served his second double portion of caviar which was then available, and he also ordered the ""Beef"" main meal from the menu.",First Class
Sub : Items missing. # The following items were missing. - Cream and Jam for scones. - Arabic bread. - Toothpick in amenities. - Lime and Mint leaves.,Loading
CHML VEG request - Customer would like a Child Meal Vegetarian to be added to his profile.,Food
* Please note that f/c customers were satisfied with on board services provided on this flight. * Customers commented positively about crew friendly approach and professional behaviour displayed throughout the flight.,Compliments
The customer load in JC on this sector was 22. Catering loaded 4 Glenfidich and 4 Chivas Regal miniatures in both of the JC bar carts (totalling 8 of each). Approximately mid flight (+4.5hrs) JC customers had consumed both of these miniatures in full. Customers accepted alternative Scotch / Whiskey beverages for the remainder of the flight.,Loading
Seat not reclining - During boarding customer complained to one of the cabin crew members that his seat 86H was not reclining.,Economy Class
LCML cancellation. -Customer requested to cancel his LCML. -Kindly cancel LCML on all his future flights,Food
Request for Strict Vegetarian Meal -Mrs. Garg would like to request for a Strict Vegetarian Meal. -Booking Reference No:LZM94X,Food
-No IDBN message received on todays' flight ., Dubai
"Sub : Customer claimed mobile phone lost. # Mr Malik when received the his jacket before landing on top of decent, claimed that he had 2 phones in his jacket when given to hang in the coat closet, but upon receiving there was only 1 phone found inside the jacket. # Mr Malik got this to the attention of crew who in turn informed me about the same. # Contact details : 0508447915 e mail : javaid.jec@gmail.com",Business Class
"General Comment on Customer Feedback for Category 1, 2, 3, 4 & 5 First Class Customer Experience Touch Points: -Customer was welcomed at the door & escorted to his Suite. -Introduced self & the team highlighting the First Class EK experience & the New Full Height Suite on the new B777, which was really interesting. -Menu & wine list distributed & ensured that the F/C crew understood the customer’s expectation through interaction with the customer. -Service checked on customer throughout the flight ensuring that his satisfaction was granted by completing the meal appreciation feedback. -Before Top of Descent, customer’s feedback about flight experience was very positive & customer really appreciated the attentiveness of the entire team. -Generally, very positive complements received on this entire journey.",Compliments
"-The Wi Fi services didn't work after take off for all customers. -Some customers were able to connect, however others were unable. -Checked the CMT & connection page of the Wi-Fi internet page, the symbol was showing (Orange colour) & then sometimes (Green).",Economy Class
"-The Wi Fi services didn't work after take off for all customers. -Some customers were able to connect, however others were unable. -Checked the CMT & connection page of the Wi-Fi internet page, the symbol was showing (Orange colour) & then sometimes (Green).",Economy Class
- Item number 2191 was missing from drawer number 3 DF cart number 174.,Duty Free Items
- Mrs Umamaheswari was not happy with the seat that she got together with her family . - Mrs Umamaheswari informed me that she paid a lot of money for the ticket for her not to have a bassinet seat . - She informed me that he legs hurts and how is she going to travel for 3 and half hours with a 3 months old baby. - She claimed that she checked seats 48 hours but she could not book any bassinet seat. - Mrs Umamaheswari wanted to move with her family of 4 people.,Economy Class
- Mr Malim was fasting . - During Iftar time we distributed iftar boxes to the customers and unfortunately we had 16 boxes only out of about 35 customers fasting. - Mr Malim did not get the iftar box. - Mr Malim was so upset because he did not get the iftar box. - Customer was also upset because he did not bet a choice only VEG meal . - Customer informed that after fasting he expects to eat proper food .,Economy Class
- Mr. Edwin had ordered the Malabar mutton curry for his meal course. - after we offered the meal to him he claimed that it doesn't taste good and that it was Pakistani style and not indian. - he claimed that the indian style has different spice and this is like an insult.,First Class
"**Customer complained that his seatbelt buckle was damaged** -Mr Vembuli informed me that the broken seatbelt buckle scratched the inside of his arm -He said it should be fixed before it hurts anyone else, but did not appear upset instead he was just informing us for the following flight",Business Class
- Miss Kangasani was fasting . - During Iftar time we distributed iftar boxes to the customers and unfortunately we had 16 boxes only out of about 35 customers fasting. - Mr Kangasani did not get the iftar box. - Mrs Kangasani was so upset because she did not get the iftar box. - Customer was also upset because she did not bet a choice only VEG meal . - Customer informed that after fasting she expects to eat proper food .,Economy Class
"Iftar Box Shortage ------------------------ - We received 16 Iftar boxes on this flight . - 35 customers were fasting. - Three customers seated at 26 D,E,F were not happy for not having the iftar box one of their friend got the iftar box.",Food
Short of Mutton Chettinad meal choice . ------------------------------------------- - Whilst doing the service crew run out mutton option. - A few customers were upset about not having their meal choices - Out of every cart 3 customers did not have their proffered meals hence were not happy about it,Food
- Mr Sheik was fasting . - During Iftar time we distributed iftar boxes to the customers and unfortunately we had 16 boxes only out of about 35 customers fasting. - Mr Sheik did not get the iftar box. - Mr Sheik was so upset because he did not get the iftar box. - Customer was also upset because he did not bet a choice only VEG meal . - Customer informed that after fasting he expects to eat proper food .,Economy Class
"Customer told crew member Diana (413390) ,that ""since there a delay in departure crew should have offered second round of drinks to the customers to make sure they have a wow service"". (The delay was only for 20 minutes). He told the crew that ""I am telling you this as I am the head of catering department."" While he was saying this to the crew , Captain made a PA to prepare doors for the flight. Upon this customer told the crew ""its ok ,as we are departing now.""",Business Class
NLML REQUEST - Customer wants to have a NLML on her future flights.,Food
"* Not enough blanket bags loaded for the flight, no blanket bags available for the return sector *",Loading
"FEEDBACK ABOUT THE MEAL SERVICE, IFE, AND INTERNET ISSUES. - Mr. Akin complained that we don't have dine on demand in J/c. - He said that it is not consistent, because on his last flight he had dine on demand. - Mr. Akin had an issue with the mode controller. - it did not work after reset. - also the call bell button did not work. - Mr. Akin had problem using the Wi-Fi. - He could not connect on both his devices. - He said it is very important to him to use the internet on the flight, since he needs it for business purposes. - He asked me to raise a complaint under his name.",Business Class
* All the customers ate the vanilla flavour ice-cream instead of the Arabic coffee with dates flavour.,Food
All Standards met for FC customers,First Class
"- - - F class customer service feedback - general - - - - F class customer load 5 - all customers escorted to their suites, greeted and welcomed - all customers said that they enjoyed their flight",First Class
"- Mr. Gupta asked to have the HNML removed from his profile, and to add AVML instead.",Food
"* Customer became quickly intoxicated, grabbed crew by the leg, was disturbing female customers who were seated at 34 E and 34 F * - Mr Senyatsi was continuously asking for Jack Daniels and Coke, at some point grabbed me by the leg laughing and insisting to bring it immediately. - At some point customer moved to 34 D to seat next to the ladies who were trying to sleep, make them feel uncomfortable and disturb them. - Ladies sitting on 34 E and 34 F asked crew to intervene ( both ladies changed their original seat ).",Disruptive/ Alcohol
"- - - Duty free magazine loaded on aircraft not matching DF items - - - - The duty free magazines in the seat pockets of the customers for the entire aircraft were the old magazine. - The DF carts and containers were loaded with the new, June, magazine items. - customers were requesting items from the old magazine which were not available in the DF carts loaded.",Duty Free Items
"*Overall customers were pleased with the meal and business class service, however were disappointed that WI-FI was not available.",Business Class
FEEDBACK ABOUT MUSHROOM SOUP. - we had Mushroom soup (creamy soup served with chives) - two customers complained about the taste of the soup. - they said soup is very watery. - they said it has no mushroom nor creamy taste.,Food
- Please note that the HHC number BA 01386 of DF 388 was not working. - Due to this HHC couldn't be used. - Duty free operator Sophie Jowett # 424288 - RAM Card number UAE 1675 was inside the HHC.,Equipment
-During tea coffee service Mr. Aslam spilled the coffee on his tray.,Economy Class
"***Skywards status query*** -Mrs. Abdelmagid requested to upgrade her daughter from J to F, during boarding. -Mrs Abdelmagid then raised a concern that she felt she should be a platinum member by now, considering how much she travels. -She claimed that she flies to the U.S and the UK very often and is worried miles are not all getting processed.",Transactions
- Mrs Suzan wasn't happy when she knew that the upgrade price is 1800 USD/ 6600 AED. - Customer claimed that male ground staff who was dealing with her at the check in counter stated that upgrade price will be cheaper on board. - Customer asked the purser to check that her daughter's CHML is loaded. - Mr. Hulman stated that she couldn't do the upgrade on line as an error message was showing on the system when trying to pay the upgrade price.,Economy Class
***Pasta sauce too sweet*** -Mrs. Abdelmagid did not eat the ravioli she had ordered as a main course. -She explained that the ravioli themselves were good but that the sauce was far too sweet. -Mrs. Abdelmagid did not want to try another main course but had some fruit for dessert. -She had also had the Arabic mezze as an appetiser. -Mrs. Abdelmagid disembarked happy and claimed to have enjoyed her F class experience.,Food
- During disembarkation Mr. Everall seated at 55G came voluntarily to compliment the performance of Gr2 Mckenzie Meier # 406072 stating that Mckenzies performance was extraordinary. - Mr. Everall stated that Mckenzie didn't interacted with him personally however Mr. Everall observed Mckenzie how he was interacting and assisting customers thought the flight. - Mr. Everall was very happy and amazed with Mckenzie's performance and suggested me to compliment his performance.,Compliments
"- Total of 6 customers traveling in first class. - All customers accepted the first class menu and wine lists. - All customers had dined on board and enjoyed their IFE system. - Total of 2 customers requested to use the shower spa facility on today's flight. - Only shower spa A was used for shower usage as shower Spa B was showing to have a Low water quantity"" on the FAP. - Shower Spa b was used for lavatory and sink.",First Class
**PAID SEATS ISSUE DUE TO AIRCRAFT CHANGE** - A few customers complained that they have paid for seats in the upper deck economy. - Aircraft dispatched was 3 class to MAN instead of 2 class 380. - Customers want a refund.,Economy Class
- During boarding Lavatory 3MH at MR3 station smoke detector became activated. - No smell of smoke nor smell of cigarettes was inside the lavatory. - Lavatory smelled of perfume. - Last customer used the lavatory was Mr. Desmond seated at 67H and stated to Gr2 Maleena Hall #442009 that the alarm got activated when another women used the lavatory before him - Mr. Desmond doesn't remember the women used the lavatory before him.,Smoke Detectors
"- Please note that Ground staff Cherrly informed me to Mr. Chowdhury seated at 77D is at ML1 door and to assess him if he is fit to operate the flight as he seams intoxicated. - Cabin supervisor Richard Cilliers #411286 was speaking to Mr. Chowdhury prior entering the aircraft. - Mr. Chowdhury couldn't speak clearly, he was speaking loudly, couldn't stand and also could communicate clearly this was noticed by me, Richard and also Dispatcher. - Upon observing Mr. Chowdhury behaviour, Dispatcher decided to offload the customer.",Disruptive/ Alcohol
"-Cabin crew Rebecca #426038, Tanja #436852 and Sophie #424288 made a birthday cake for Mrs. Toomey who was celebrating her birthday using deserts and chocolates. -Took photos of customer and made a birthday card for her. -Customer was very happy with the surprise birthday on board.",Business Class
- Please note that due to cabin crew were all feeling hot during boarding time none of the crew wear their jackets during boarding.,Image 
* VGML request. - Ms Williams would like to request VGML on her future flights with Emirates. - Please request VGML for Ms. Williams.-,Food
* Crew head rest covers not loaded.,Loading
ITEM 2115 LITTLE TRAVELLERS FROM DRAWER 6 DUTY FREE CART 030 WAS MISSING.,Duty Free Items
* GFML Request. - Ms Geraldine wasn't able to request her GFML . - she would like to have it for her future flights with Emirates.,Food
*AVML request - Mr. Brown would like to request AVML - Please provide him on his future flights with Emirates AVML.,Food
"- I welcomed back the passenger and escorted him to his suite, hung his jacket and introduced myself. - I also introduced members of my team and offered the passenger a welcome drink, he had still water - Mr. El Assir also asked for mixed nuts as per his preference - The passenger asked me for a menu during boarding which I presented together with wine list - The passenger told me he was familiar with the dine on demand service and asked to have the light meal chicken sandwich sandwich which was prepared for him",
* Request to cancel FPML for regular meal instead.,Food
"**Customer complaint -During welcome service, customer was asked if he was fasting. -Customer informed crew that he was not fasting and asked what were the options for lunch. -Crew member explained that there was only a light meal for non fasting customers (mezze). -Customer stated that he wanted to eat chicken and that he did nor like the option we had available",Business Class
"On this flight with one VCM, Natascha volunteered to work in Economy and support her colleagues.",Compliments
Delay in duty free delivery -Mrs.Ziarno inquired about duty free purchase during service delivery. -The F/C team explained to her the duty operator was still in the middle of the service and will be with her shortly. -She inquired later but decided not to purchase and stated she will do so on the next flight. She disembarked stating she had a great flight.,First Class
"** Customer feedback - Check in - Riyadh ** - During customer welcoming, Mr. Kibirigi highlighted the bad service received during check in for the flight from Riyadh to Dubai - 06/06/18 -21:00. - Customer stated that the check in /ground staff did not show to have any customer service skills and that was not the type of experience he usually has with Emirates. - Mr. Kibirigi also stated that he was shocked with the treatment given by the staff at Riyadh airport and that it was his worst experience with the company.",
"Despite the flight having a light load, the service took 3 hours to finish due to turbulence wherein cabin crew had to sit at certain periods for more than once.",JC Prod / Service
"* Missing item. - During counting duty free number Df685, item number 2115 (little travellers embroidered stickers) was missing from drawer 8. - Witness crew Imad Abi Antoun 392731.",Duty Free Items
FPML cancellation. - Ms Harrison would like to cancel her special meal FPML and prefer the menu option on her future flight. - Please cancel FPML from Ms. Harrison profile.,Food
*** Customer should have WCHS status not WCHR*** - It was noticed on boarding that the customer would not be able to walk stairs if parked at a remote stand., Outstation
"On this flight with one VCM, Rebecca volunteered to help with the service in Economy and was a role model to her fellow colleagues.",Compliments
"Slipped down the stairs. -As Prasanti was walking down the stairs, she slipped and fell on the landing. We all left the aircraft using the back stairs. The elevator was not working.",Crew
-AVML request- Passenger did not order an AVML but would like to have it on her return sector EK37 13thnof June.,Food
"***UM care*** - UM boarded the aircraft prior to other customers. - After accepting the documents from the ground staff, she was handed over to CSV - Lydia Milne #304614. - She was seated next to a female customer. - During the flight she had CHX and Orange juice and few glasses of water.", Outstation
** Passenger pu,General
** Customer spilled orange juice on herself but was annoyed with the crew. - Crew assisted the customer in cleaning herself. - Crew claimed that customer gave her negative facial expression while she was assisting him.,Economy Class
Mr Thomas did order VOML but he did not get it on the flight. Please make sure he has it on his next sector. Mr. Thomas would like to have VOML on her profile.,Food
Soon after service Mrs Calzo sheared with FC class crew members that she was not completely satisfied with the service in JC;,Business Class
"***UM care*** - UM boarded the aircraft prior to other customers. - After accepying the documents from thr ground staff, she was handed over to CSV - Lydia Milne #304614. - She was seated next to a female customer.", Outstation
Mrs Thomas did order VOML but she did not get it on the flight. Please make sure she has it on her next sector. Mrs. Thomas would like to have VOML on her profile.,Food
During signing out from the hotel in Birmingham and while checking documents and image and uniform I noticed the following: The skirts were very dirty and having red wine and milk stains. The jacket was very dirty with grey stains on both sides. The blouse was obviously worn for more than two flights as it was full of make up stains and has very dirty side from the neck. Claire changed her cabin shoes into high heels shoes before the second service and two hours before top of decent. The stocking were torn and did not change them through the whole flight.,Complaints
"- During the flight, crew member Eleonora noticed that Mrs. Yanezdelgado have her handbag placed infront of L3 cabin door. - Eleanora informed the customer that hand bags should not Br placed infront of the emergency exit and that it should be in the overhead compartment of underneath a seat. - Mrs. Yanezdelgado claims that on her last flight non of the crew had an issue with her bag being in front of an emergency exit.",Economy Class
"- VCM 1 security searches reallocated - Since we departed VCM1, security searches of UC1 were delegated to UL1A position CSV Adel s292003.",Security Search
- YP report - Aleena eat the beef choice of meal and had several juices for drinks. Aleena also had a sandwich., Outstation
_customer feedback: _customer claims that the selection of sandwiches were dry(lite Bite) _customer also claims that samosa was stale. _customer inquires if Emirates changed the catering company.,Business Class
"** Seating issue ** -Customer was moved from her seat as the customer seated in front of her the seat reclined to far. -Customer was moved to 9D the forward row of YC. -When another family had an IFE issue Ms Ilunga was asked to sit at 9D as she was occupying three seat 9DEF, so that we could seat a family together. -Customer stated se has already moved and wont move again. That the crew moved her here. Customer was asked to take the aisle seat so a family could be seated together. At this stage she raised her voice that she wont be moving to any seat.",Economy Class
2 carts and few trays loaded by the caterer from GlLA didn't have cutleries. Approximately 85 trays didnt have cutleries. Crew realized it when the meals service was commencing.,Loading
***Customer moved from 23J to 9G with her husband**,Economy Class
_customer compliant that while the crew member(KATE) was passing through the aisle with the on board WCHR did not give way to reach to his seat.,Business Class
*** IFE Non-Responsive after take-off *** -Mr Abouricheh's IFE was not responding after take off and the hand set and mode controller where also frozen. -All seatbox and handset resets where completed however did not restore the system. -Main seat power was done from 2J with this completed it reset the system and Mr Abouricheh's IFE and controllers where working.,Business Class
*Hot Cabin Complaint* Mr Damir was not happy as the aircraft cabin was quiet hot during boarding. Several other customers had the same complaint,Systems (non
"_customer complained and gave the feedback. _towels are too hot. _main meal beef was hard to chew. _customer claims both red wines tastes awful,old and off. _he claims all Emirates flights are delayed(customer was coming from ISB) _customer claims he will not fly with Emirates.",Business Class
_crew member (JOANNA) dropped the champagne glass on the customer and on his laptop during the linen layup(main meal service),Business Class
"***IFE AND READING LIGHHT INOPERATIVE*** -1 hour into the flight IFE, Reading light stopped working. -Customer original seat was 25A.",Economy Class
